199503120016,1995,3,12,"",0,"",19,6,South Asia,Chittagong,Chittagong,22.341896,91.815117,1,0,"","",1,0,1,1,3,Intra/Inter-group Conflict,0,1,0,9,Unknown,"","","","",14,Private Citizens & Property,84,Political Party Member/Rally,BNP,Activists,19,Bangladesh,"","","","","","","","","","","","","","","","",Awami League,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",20,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199503120017,1995,3,12,"",0,"",19,6,South Asia,Dhaka,Dhaka,23.791275,90.418205,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,25,Police Security Forces/Officers,Govt,Police,19,Bangladesh,"","","","","","","","","","","","","","","","",Opossition 48 hour general strikers,"","","","","","",0,"","",0,100,"","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,9,Melee,21,Blunt Object,"","","","","","","","",Bombs; Stones,0,"","",50,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199503120018,1995,3,12,"",0,"",19,6,South Asia,Chittagong,Chittagong,22.341896,91.815117,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Govt,"Harooner Rashid, 55",19,Bangladesh,"","","","","","","","","","","","","","","","",Bangladesh Nationalist Party (BNP),"","","","","","",1,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199503150001,1995,3,15,"",0,"",19,6,South Asia,Unknown,Unknown,"","",5,0,"","",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",14,Private Citizens & Property,71,Race/Ethnicity Identified,Unk,Bengali settlers,19,Bangladesh,"","","","","","","","","","","","","","","","",Tribal Group,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,1,"","",100,"","",1,"","","",Damages: 300 houses burned,0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199504100005,1995,4,10,"",0,"",19,6,South Asia,Rangpur,Thakurgaon,26.029791,88.455961,1,0,"","",1,0,1,1,3,Intra/Inter-group Conflict,0,1,0,9,Unknown,"","","","",22,Violent Political Party,111,Rally,Jamaat-e-Islami (Bangladesh),Rally,19,Bangladesh,"","","","","","","","","","","","","","","","",All-Party Students Union,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",1,"","",10,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199505280003,1995,5,28,"",0,"",19,6,South Asia,Dhaka,Dhaka,23.791275,90.418205,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Unk,u/l male,19,Bangladesh,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Bomb - homemade,1,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199505290002,1995,5,29,"",0,"",19,6,South Asia,Dhaka,Dhaka,23.791275,90.418205,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",19,Transportation,99,Bus (excluding tourists),Unk,Bus,19,Bangladesh,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199505290003,1995,5,29,"",0,"",19,6,South Asia,Dhaka,Dhaka,23.791275,90.418205,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",19,Transportation,99,Bus (excluding tourists),Unk,Bus,19,Bangladesh,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199505290004,1995,5,29,"",0,"",19,6,South Asia,Dhaka,Dhaka,23.791275,90.418205,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",19,Transportation,99,Bus (excluding tourists),Unk,Bus,19,Bangladesh,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199505290005,1995,5,29,"",0,"",19,6,South Asia,Dhaka,Dhaka,23.791275,90.418205,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",19,Transportation,99,Bus (excluding tourists),Unk,Bus,19,Bangladesh,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199505290006,1995,5,29,"",0,"",19,6,South Asia,Dhaka,Dhaka,23.791275,90.418205,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",19,Transportation,99,Bus (excluding tourists),Unk,Bus,19,Bangladesh,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199505290007,1995,5,29,"",0,"",19,6,South Asia,Dhaka,Dhaka,23.791275,90.418205,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",19,Transportation,99,Bus (excluding tourists),Unk,Bus,19,Bangladesh,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199505290008,1995,5,29,"",0,"",19,6,South Asia,Dhaka,Dhaka,23.791275,90.418205,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",19,Transportation,99,Bus (excluding tourists),Unk,Bus,19,Bangladesh,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199505290009,1995,5,29,"",0,"",19,6,South Asia,Dhaka,Dhaka,23.791275,90.418205,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",19,Transportation,99,Bus (excluding tourists),Unk,Bus,19,Bangladesh,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199505290010,1995,5,29,"",0,"",19,6,South Asia,Dhaka,Dhaka,23.791275,90.418205,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",19,Transportation,99,Bus (excluding tourists),Unk,Bus,19,Bangladesh,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199505290011,1995,5,29,"",0,"",19,6,South Asia,Dhaka,Dhaka,23.791275,90.418205,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",19,Transportation,99,Bus (excluding tourists),Unk,Bus,19,Bangladesh,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199505290012,1995,5,29,"",0,"",19,6,South Asia,Dhaka,Dhaka,23.791275,90.418205,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",19,Transportation,99,Bus (excluding tourists),Unk,Bus,19,Bangladesh,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199505290013,1995,5,29,"",0,"",19,6,South Asia,Dhaka,Dhaka,23.791275,90.418205,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",19,Transportation,99,Bus (excluding tourists),Unk,Bus,19,Bangladesh,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199505290014,1995,5,29,"",0,"",19,6,South Asia,Dhaka,Dhaka,23.791275,90.418205,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",19,Transportation,99,Bus (excluding tourists),Unk,Bus,19,Bangladesh,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199505290015,1995,5,29,"",0,"",19,6,South Asia,Dhaka,Dhaka,23.791275,90.418205,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",19,Transportation,99,Bus (excluding tourists),Unk,Bus,19,Bangladesh,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199506030005,1995,6,3,"",0,"",19,6,South Asia,Dhaka,Dhaka,23.791275,90.418205,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Samastantrik Chhatra Front,General Secretary Ahmedullah,19,Bangladesh,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199506050023,1995,6,5,"",0,"",19,6,South Asia,Dhaka,Narayanganj,23.618999,90.498032,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,70,Student,Bangladesh Chhatra League,Student Activist,19,Bangladesh,"","","","","","","","","","","","","","","","",Bangladesh Nationalist Party (BNP),"","","","","","",0,"","",0,"","","","","","","","","","","","",9,Melee,23,Knife or Other Sharp Object,"","","","","","","","","","","","",Axes,2,"","",10,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199506140020,1995,6,14,"",0,"",19,6,South Asia,Chittagong,Rajasthali,22.389281,92.282738,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",1,Business,3,Bank/Commerce,Krishi Bank,Bank,19,Bangladesh,"","","","","","","","","","","","","","","","",Shanti Bahini - Peace Force,"","","","","","",0,"","",0,30,"","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",1,"","",0,"","",1,"","","","",1,2,0,0,"","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199506280009,1995,6,28,"",0,"",19,6,South Asia,Chittagong,Chittagong,22.341896,91.815117,1,0,"","",1,0,1,1,3,Intra/Inter-group Conflict,0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,84,Political Party Member/Rally,Bangladesh Chhatra League,"Activist Jasim Uddin, 22",19,Bangladesh,"","","","","","","","","","","","","","","","",Rival Bangledesh Chhatra League Faction,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",2,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199507060005,1995,7,6,"",0,"",19,6,South Asia,Khulna,Chuadanja District,23.636976,88.780289,3,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,84,Political Party Member/Rally,Workers Party,Activists,19,Bangladesh,"","","","","","","","","","","","","","","","",Purbo Banglar Communist Party,"","","","","","",0,"","",0,"","","","","","","","","","","","",9,Melee,23,Knife or Other Sharp Object,"","","","","","","","","","","","",Knife,7,"","",2,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199507080006,1995,7,8,"",0,"",19,6,South Asia,Khulna,Narail District,23.143619,89.587482,3,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",8,Educational Institution,48,Teacher/Professor/Instructor,Gov't,Secondary School Teacher,19,Bangladesh,"","","","","","","","","","","","","","","","",Students,"","","","","","",0,"","",0,"","","","","","","","","","","","",9,Melee,23,Knife or Other Sharp Object,"","","","","","","","","","","","",Knife,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199508270006,1995,8,27,"",0,"",19,6,South Asia,Chittagong,Sajek,23.381993,92.293823,1,1,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,69,Religion Identified,Christian Viliage in Chittagong Hill Tracts,Christian Villagers,19,Bangladesh,"","","","","","","","","","","","","","","","",Shanti Bahini - Peace Force,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",3,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199508270007,1995,8,27,"",0,"",19,6,South Asia,Dhaka,Dhaka,23.791275,90.418205,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",22,Violent Political Party,111,Rally,Awami League,Rally,19,Bangladesh,"","","","","","","","","","","","","","","","",Gunmen,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",2,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199509020006,1995,9,2,"",0,"",19,6,South Asia,Dhaka,Dhaka,23.791275,90.418205,1,0,"","",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",3,Police,25,Police Security Forces/Officers,Govt,Police,19,Bangladesh,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199509020007,1995,9,2,"",0,"",19,6,South Asia,Dhaka,Dhaka,23.791275,90.418205,1,0,"","",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",3,Police,25,Police Security Forces/Officers,Govt,Police,19,Bangladesh,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199509020008,1995,9,2,"",0,"",19,6,South Asia,Dhaka,Dhaka,23.791275,90.418205,1,0,"","",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",3,Police,25,Police Security Forces/Officers,Govt,Police,19,Bangladesh,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199509020009,1995,9,2,"",0,"",19,6,South Asia,Dhaka,Dhaka,23.791275,90.418205,1,0,"","",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",3,Police,25,Police Security Forces/Officers,Govt,Police,19,Bangladesh,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199509020010,1995,9,2,"",0,"",19,6,South Asia,Dhaka,Dhaka,23.791275,90.418205,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",19,Transportation,105,Taxi/Rickshaw,Unk,Taxi,19,Bangladesh,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199509030025,1995,9,3,"",0,"",19,6,South Asia,Dhaka,Dhaka,23.791275,90.418205,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,84,Political Party Member/Rally,Opposition,Activists,19,Bangladesh,"","","","","","","","","","","","","","","","",Pro-Government Students,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,2,"","",5,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199509060005,1995,9,6,"",0,"",19,6,South Asia,Dhaka,Dhaka,23.791275,90.418205,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,84,Political Party Member/Rally,Unk,Activists,"","","","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,1,"","",50,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,-9,-9,""
199509150003,1995,9,15,"",0,"",19,6,South Asia,Dhaka,Narsingdi,23.999195,90.791323,1,0,"","",1,0,1,1,3,Intra/Inter-group Conflict,0,0,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,84,Political Party Member/Rally,BNP,Activist,19,Bangladesh,"","","","","","","","","","","","","","","","",Bangladesh Nationalist Party (BNP),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,1,"","",3,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199509150004,1995,9,15,"",0,"",19,6,South Asia,Chittagong,Chandpur,23.224468,90.654359,1,0,"","",1,0,1,1,3,Intra/Inter-group Conflict,0,1,0,9,Unknown,"","","","",14,Private Citizens & Property,84,Political Party Member/Rally,unk,activists,19,Bangladesh,"","","","","","","","","","","","","","","","",Rival Activists,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",35,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199509150007,1995,9,15,"",0,"",19,6,South Asia,Barisal,Unknown,22.372936,90.337372,4,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,84,Political Party Member/Rally,unk,activists,19,Bangladesh,"","","","","","","","","","","","","","","","",Rival Activists,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","","","","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199509160004,1995,9,16,"",0,"",19,6,South Asia,Dhaka,Narayanganj,23.618999,90.498032,1,0,"","",1,1,1,0,"","",0,1,0,9,Unknown,"","","","",19,Transportation,100,Train/Train Tracks/Trolley,Unk,Train,19,Bangladesh,"","","","","","","","","","","","","","","","",Strikers,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",60,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199509170009,1995,9,17,"",0,"",19,6,South Asia,Dhaka,Dhaka,23.791275,90.418205,1,0,"","",1,1,1,0,"","",0,1,0,9,Unknown,"","","","",20,Unknown,"","",Unk,Unk,"","","","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",30,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,-9,-9,""
199509210010,1995,9,21,"",0,"",19,6,South Asia,Dhaka,Dhaka,23.791275,90.418205,1,0,"","",1,1,1,0,"","",0,1,0,9,Unknown,"","","","",14,Private Citizens & Property,70,Student,Unk,Students,"","","","","","","","","","","","","","","","","","",Students,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",20,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,-9,-9,""
199510040010,1995,10,4,"",0,"",19,6,South Asia,Khulna,Satkhira district,22.718485,89.070477,3,0,"","",1,1,1,0,"","",1,1,0,1,Assassination,"","","","",20,Unknown,"","",Unk,u/l individual,19,Bangladesh,"","","","","","","","","","","","","","","","",Purbo Banglar Communist Party,"","","","","","",0,"","",0,"","","","","","","","","","","","",9,Melee,23,Knife or Other Sharp Object,"","","","","","","","","","","","",Knife,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,"199510040010, 199510040011"
199510040011,1995,10,4,"",0,"",19,6,South Asia,Khulna,Satkhira district,22.718485,89.070477,3,0,"","",1,1,1,0,"","",1,1,0,1,Assassination,"","","","",20,Unknown,"","",Unk,u/l individual,19,Bangladesh,"","","","","","","","","","","","","","","","",Purbo Banglar Communist Party,"","","","","","",0,"","",0,"","","","","","","","","","","","",9,Melee,23,Knife or Other Sharp Object,"","","","","","","","","","","","",Knife,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,"199510040011, 199510040010"
199510040012,1995,10,4,"",0,"",19,6,South Asia,Khulna,Satkhira district,22.718485,89.070477,3,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,1,Assassination,"","","","",4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Unk,Nurul Islam Commander in War For Indep.,19,Bangladesh,"","","","","","","","","","","","","","","","",Purbo Banglar Communist Party,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199510140008,1995,10,14,"",0,"",19,6,South Asia,Khulna,Khulna,22.845641,89.540328,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Jatiya Party,Jatiya Party March,19,Bangladesh,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Bomb - homemade,1,"","",10,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199510160014,1995,10,16,"",0,"",19,6,South Asia,Dhaka,Dhaka,23.791275,90.418205,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,25,Police Security Forces/Officers,Police,Riot Police,19,Bangladesh,"","","","","","","","","","","","","","","","",Anti-Government Group,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Bomb - homemade,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199510160015,1995,10,16,"",0,"",19,6,South Asia,Khulna,Kushtia District,23.905927,89.054947,3,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",14,Private Citizens & Property,84,Political Party Member/Rally,Jatiya Party,Jatiya Party Activist Abdul Mannan,19,Bangladesh,"","","","","","","","","","","","","","","","",Bangladesh Nationalist Party (BNP),"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199510170030,1995,10,17,"",0,"",19,6,South Asia,Chittagong,Brahmanbaria,23.967117,91.111965,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",14,Private Citizens & Property,84,Political Party Member/Rally,Jatiyatabadi Chhatra Dal (JCD) Party,JCD Town Presidents Home,19,Bangladesh,"","","","","","","","","","","","","","","","",Anti-Government Group,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199510170031,1995,10,17,"",0,"",19,6,South Asia,Chittagong,Brahmanbaria,23.967117,91.111965,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Jatiyatabadi Chhatra Dal Party (JCD),JCD Officers,19,Bangladesh,"","","","","","","","","","","","","","","","",Anti-Government Group,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",20,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199510170032,1995,10,17,"",0,"",19,6,South Asia,Sylhet,Sylhet,24.904539,91.861101,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,84,Political Party Member/Rally,Bangladesh Nationalist Party (BNP),BNP Activists,19,Bangladesh,"","","","","","","","","","","","","","","","",Anti-Government Group,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Bomb - homemade,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
