199201040003,1992,1,4,"",0,"",142,8,Western Europe,South Holland,The Hague,52.069858,4.291111,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),21,Government Building/Facility/Office,Govt,Employment Bureau for Immigrants,142,Netherlands,"","","","","","","","","","","","","","","","",Actiefront Nationalistisch Nederland,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199201210003,1992,1,21,"",0,"",142,8,Western Europe,South Holland,The Hague,52.069858,4.291111,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,Alien Broadcasting Foundation,Alien Broadcasting Foundation,142,Netherlands,"","","","","","","","","","","","","","","","",Actiefront Nationalistisch Nederland,Extreme Right Commandos,"","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,3,Minor (likely < $1 million),10000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199201240008,1992,1,24,"",0,"",142,8,Western Europe,Utrecht,Amersfoort,52.156111,5.387827,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",15,Religious Figures/Institutions,86,Place of Worship,"",Turkish Mosque,209,Turkey,"","","","","","","","","","","","","","","","",Neo-Nazi extremists,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199202020005,1992,2,2,"",0,"",142,8,Western Europe,Gelderland,Arnhem,51.985103,5.89873,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,9,Unknown,"","","","",4,Military,27,Military Barracks/Base/Headquarters/Checkpost,military,Dutch Air Base,142,Netherlands,"","","","","","","","","","","","","","","","",Free All Political Prisoners in Holland,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",1,2,Major (likely >= $1 million but < $1 billion),20000000,"Damages: destroyed 8 combat helicopters, estimated at $20,000,000 (air base)",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199202050012,1992,2,5,"",0,"",142,8,Western Europe,North Brabant,Gilze-Rijen Air Force Base,51.566328,4.938572,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,9,Unknown,"","","","",4,Military,27,Military Barracks/Base/Headquarters/Checkpost,military,Air Base-outer lane landing lights*,142,Netherlands,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199203050004,1992,3,5,"",0,"",142,8,Western Europe,South Holland,The Hague,52.069858,4.291111,1,0,"","",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",1,Business,7,Retail/Grocery/Bakery,"",Turkish Supermarket,209,Turkey,"","","","","","","","","","","","","","","","",Action Front Nationalist Librium,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
199203230018,1992,3,23,"",0,"",142,8,Western Europe,South Holland,The Hague,52.069858,4.291111,1,0,"","",1,1,1,0,"","",0,1,0,9,Unknown,"","","","",1,Business,3,Bank/Commerce,Is Bank,Branch,209,Turkey,"","","","","","","","","","","","","","","","",Kurdistan Workers' Party (PKK),"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,0,1,1,""
199203230019,1992,3,23,"",0,"",142,8,Western Europe,South Holland,Rotterdam,51.924216,4.481776,1,0,"","",1,1,1,0,"","",0,1,0,9,Unknown,"","","","",1,Business,3,Bank/Commerce,Garanti Bank,Branch,209,Turkey,"","","","","","","","","","","","","","","","",Kurdistan Workers' Party (PKK),"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,0,1,1,""
199203230020,1992,3,23,"",0,"",142,8,Western Europe,North Holland,Amsterdam,52.370216,4.895168,1,0,"","",1,1,1,0,"","",0,1,0,9,Unknown,"","","","",2,Government (General),21,Government Building/Facility/Office,Govt,"Turkish Tourist Office, Govt operated",209,Turkey,"","","","","","","","","","","","","","","","",Kurdistan Workers' Party (PKK),"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","Damages: vandalism, extent of damage unknown (office)",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,0,1,1,""
199203230021,1992,3,23,"",0,"",142,8,Western Europe,North Holland,Amsterdam,52.370216,4.895168,1,0,"","",1,1,1,0,"","",0,1,0,9,Unknown,"","","","",1,Business,3,Bank/Commerce,Pamubank,Branch,209,Turkey,"","","","","","","","","","","","","","","","",Kurdistan Workers' Party (PKK),"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,0,1,1,""
199203240025,1992,3,24,"",0,"",142,8,Western Europe,Overijssel,Deventer,52.26008,6.164839,1,0,"","",1,1,1,0,"","",0,0,0,7,Facility/Infrastructure Attack,"","","","",7,Government (Diplomatic),46,Embassy/Consulate,Turkey State Dept.,Turkish Consulate,209,Turkey,"","","","","","","","","","","","","","","","",Kurdistan Workers' Party (PKK),"","","","","","",0,"","",0,100,"","","","","","","","","","","",8,Incendiary,"","",13,Unknown,"","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,0,1,1,""
199204050011,1992,4,5,"",0,"",142,8,Western Europe,South Holland,The Hague,52.069858,4.291111,1,0,"","",1,1,1,-9,"","",0,1,0,9,Unknown,"","","","",7,Government (Diplomatic),46,Embassy/Consulate,Iran State Dept.,Iranian Embassy,94,Iran,"","","","","","","","","","","","","","","","",Anti-Iran Government Exiles,"","","","","","",0,"","",0,35,"","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199402010002,1994,2,1,"",0,"",142,8,Western Europe,South Holland,The Hague,52.069858,4.291111,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Turkey State Dept,Dutch Turkish Islamic Foundation,209,Turkey,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,3,Minor (likely < $1 million),3000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199411240003,1994,11,24,"",0,"",142,8,Western Europe,North Holland,Amsterdam,52.370216,4.895168,1,0,"","",1,1,1,-9,"","",0,0,0,1,Assassination,"","","","",14,Private Citizens & Property,68,Named Civilian,"",Artist Rob Scholte,142,Netherlands,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,15,Vehicle,"","","","","","","","","","","","",Grenade,0,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199412240003,1994,12,24,"",0,"",142,8,Western Europe,South Holland,The Hague,52.069858,4.291111,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,"",Dutch-Chechen Solidarity Committee,142,Netherlands,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,18,Arson/Fire,"","","","","","","","","","","","",Fire bombs,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199502140014,1995,2,14,"",0,"",142,8,Western Europe,South Holland,Hook of Holland,51.9763,4.1323,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,3,Bank/Commerce,Grenswissel Kantoor,Currency Exchange,142,Netherlands,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",2,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199502200007,1995,2,20,"",0,"",142,8,Western Europe,South Holland,Rotterdam,51.924216,4.481776,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,71,Race/Ethnicity Identified,"",Turkish Man,209,Turkey,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,1,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199504100010,1995,4,10,"",0,"",142,8,Western Europe,Overijssel,Hengelo,52.257412,6.792772,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",15,Religious Figures/Institutions,86,Place of Worship,"",Turkish Mosque,209,Turkey,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199504160008,1995,4,16,"",0,"",142,8,Western Europe,North Holland,Amsterdam,52.370216,4.895168,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",1,Business,3,Bank/Commerce,"",Bank/Turkish,209,Turkey,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199504160009,1995,4,16,"",0,"",142,8,Western Europe,Utrecht,Utrecht,52.090142,5.109665,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",15,Religious Figures/Institutions,86,Place of Worship,"",Mosque,142,Netherlands,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,18,Arson/Fire,"","","","","","","","","","","","",Arson,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199510160024,1995,10,16,"",0,"",142,8,Western Europe,North Holland,Amsterdam,52.370216,4.895168,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",19,Transportation,"","","",Turkish/Business People,209,Turkey,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199510260019,1995,10,26,"",0,"",142,8,Western Europe,North Holland,Amsterdam,52.370216,4.895168,1,0,"","",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",1,Business,3,Bank/Commerce,Demir-Halk Bank,Turkish Business,209,Turkey,"","","","","","","","","","","","","","","","",Kurdistan Workers' Party (PKK),"","","","","","",1,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,0,1,1,""
199601020001,1996,1,2,"",0,"",142,8,Western Europe,Gelderland,Arnhem,51.985103,5.89873,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,3,Bank/Commerce,Paribas Bank,Bank / Consulate (Anti-Nuclear),69,France,"","","","","","","","","","","","","","","","",Anti-Nuclear Society for a Silent Counter-Offensive (ANGST),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
199601050001,1996,1,5,"",0,"",142,8,Western Europe,Overijssel,Deventer,52.26008,6.164839,1,0,"","",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",1,Business,3,Bank/Commerce,Unk,Bank (Turk),209,Turkey,"","","","","","","","","","","","","","","","",Dev Sol,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,0,1,1,""
199601050002,1996,1,5,"",0,"",142,8,Western Europe,South Holland,The Hague,52.069858,4.291111,1,0,"","",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",7,Government (Diplomatic),46,Embassy/Consulate,unknown,Turkish Consulate,209,Turkey,"","","","","","","","","","","","","","","","",Dev Sol,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,0,1,1,""
199601050003,1996,1,5,"",0,"",142,8,Western Europe,South Holland,Rotterdam,51.924216,4.481776,1,0,"","",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",7,Government (Diplomatic),46,Embassy/Consulate,unknown,Turk Cultural Club,209,Turkey,"","","","","","","","","","","","","","","","",Dev Sol,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,0,1,1,""
199604160001,1996,4,16,"",0,"",142,8,Western Europe,Gelderland,Arnhem,51.985103,5.89873,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,4,Multinational Corporation,BASF AG,Office Bldg,75,Germany,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199605020001,1996,5,2,"",0,"",142,8,Western Europe,South Holland,Rotterdam,51.924216,4.481776,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",1,Business,3,Bank/Commerce,Demir-Halk Bank (Turkish),Turkish Bank,209,Turkey,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199704010001,1997,4,1,"",0,"",142,8,Western Europe,South Holland,The Hague,52.069858,4.291111,1,0,"","",1,1,1,-9,"","",0,0,0,2,Armed Assault,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,"",Apartment Building,142,Netherlands,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199902160008,1999,2,16,"",1,2/17/1999,142,8,Western Europe,South Holland,The Hague,52.069858,4.291111,1,0,"","02/16/1999: The wife, son, and an employee of Greek Ambassador Petros Angelakis were taken hostage by Kurdish assailants at their home in The Hague, Netherlands. Approximately 150 Kurds occupied the Greek Ambassador's residence, with 20 to 30 barricading themselves with the hostages for 24 hours before giving themselves up and releasing their captives. Eight of the assailants were eventually arrested for the assault.",1,1,1,0,"","",0,1,0,5,Hostage Taking (Barricade Incident),2,Armed Assault,"","",2,Government (General),18,"Government Personnel (excluding police, military)",Greek Ministry of Foreign Affairs,"Wife, son, and an employee of Greek Ambassador to the Netherlands Petros Angelakis",78,Greece,"","","","","","","","","","","","","","","","",Unknown,"","","","","","To protest the capture of PKK leader, Abdullah Ocalan.",0,"","",0,150,8,0,"","","","","","","","","",6,Explosives,7,Grenade,5,Firearms,5,Unknown Gun Type,"","","","","","","","","",0,0,0,0,0,0,0,"","","","",1,3,0,"",1,"","",0,"","","","","",2,Hostage(s) released by perpetrators,3,"Following the capture of Abdullah �calan, who was the leader of the Kurdistan Workers' Party (PKK), many such similar incidents of break-in and hostage-taking were perpetrated by angry Kurds, targeting diplomatic missions and UN organizations.","\"\"\"Kurdish Hostage-Takers Surrender at Hague Greek Embassy",� Agence France Presse,February 17,"1999.\"","\"\"\"Eight Kurds arrested in The Hague",� Agence France Presse,February 16,"1999.\"",""
200006130006,2000,6,13,"",0,"",142,8,Western Europe,South Holland,The Hague,52.069858,4.291111,1,0,"","6/13/2000: A bomb was discovered and defused outside of an office building in the Hague.  The building housed defense electronics Holland Signaal.  The bomb contained approximately 350 grams of plastic explosives,  as well as a detonator.",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",1,Business,7,Retail/Grocery/Bakery,An office building,An office building in the Hague that housed defense electronics Holland Signaal,142,Netherlands,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,Civilians in an office building in the Hague,142,Netherlands,"","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,17,Other Explosive Type,"","","","","","","","","","","","",The bomb contained 350 grams of plastic explosives as well as a detonator,0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Dutch defuse bomb in the Hague","\"\" Reuters",June 13,"2000.\"","","",UMD Schmid 2012,-9,-9
200101180004,2001,1,18,"",0,"",142,8,Western Europe,North Holland,Schipol,52.309148,4.769029,1,0,"","1/18/2001: Two explosions disrupted business at Schiphol airport, Amsterdam, North Holland, Netherlands. The cause of the explosions are unknown, but they originated in a bathroom in the Arrivals hall.  There people were injured and several airport businesses were set on fire.  Most of the airport and the railway station were evacuated.  No group has claimed responsibility and motive is unknown.  However, sources speculate that the blast may have been caused by youths from the Indonesian Maluku islands.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",6,Airports & Aircraft,44,Airport,Amsterdam airport,Amsterdam's Schiphol airport,142,Netherlands,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,Civilians in the airport,142,Netherlands,"","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Two explosions in a bathroom,0,0,0,3,0,0,1,4,Unknown,"",Several shops were set on fire,0,"","","","","","","","","","","","","","","",This may have been the work of youth pranksters or criminals.,"\"\"\"Terminal fire disrupts Amsterdam airport","\"\" Agence France-Presse",January 18,"2001.\"","\"Anthony Deutsch, \"\"Explosion",fire injure three at Amsterdam airport,"\"\" Associated Press",January 18,"2001.\""
